brand,product_name,category,shade_name,price,finish,image_url,swatch_url
더샘,샘물 싱글 섀도우,eye,BE01 뉴트럴리 베이지,"4,800원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/1582708862551331501.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/1582708862551331501.jpg
더샘,샘물 싱글 섀도우,eye,RD01 썸머 수박 젤리,"5,600원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/3471210332197210775.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/3471210332197210775.jpg
더샘,샘물 싱글 섀도우,eye,CR02 입덕주의 살구,"5,600원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7629773199943890820.png,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7629773199943890820.png
더샘,샘물 싱글 섀도우,eye,PK03 눈꽃 딸기 소르베,"5,600원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/426125170454703938.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/426125170454703938.jpg
더샘,샘물 싱글 섀도우,eye,BR01 고능소비 애쉬,"4,800원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/1193583267008435451.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/1193583267008435451.jpg
더샘,샘물 싱글 섀도우,eye,PK03 체리 루비 젤리,"5,600원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/8943145778162285547.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/8943145778162285547.jpg
더샘,샘물 싱글 섀도우,eye,BR02 기강잡는 토프,"4,800원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/8769435225367196611.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/8769435225367196611.jpg
더샘,샘물 싱글 섀도우,eye,PK02 백도 말랑 젤리,"5,600원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/4471262816121386158.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/4471262816121386158.jpg
더샘,샘물 싱글 섀도우,eye,BR03 추구미는 모카,"4,800원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/1418848479283579518.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/1418848479283579518.jpg
더샘,샘물 싱글 섀도우,eye,BR04 필승조합 브라운,"4,800원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/4524322221741912135.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/4524322221741912135.jpg
더샘,샘물 싱글 섀도우,eye,BR05 뮤어리한 초코,"4,800원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/1757783350486677920.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/1757783350486677920.jpg
더샘,샘물 싱글 섀도우,eye,CR01 트임갱신 로즈,"4,800원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/7409296926480116761.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/7409296926480116761.jpg
더샘,샘물 싱글 섀도우,eye,CR02 물기어린 복숭아,"4,800원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/2662443414998716972.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/2662443414998716972.jpg
더샘,샘물 싱글 섀도우,eye,PK01 울먹이는 핑크,"4,800원",,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/858874153704144569.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/858874153704144569.jpg
