brand,product_name,category,shade_name,price,finish,image_url,swatch_url,lab_L,lab_a,lab_b
아멜리,섀도,eye,150 프레쉬라임,"17,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/3790082694778256874.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/3790082694778256874.jpg,168.53,123.89,152.68
아멜리,섀도,eye,151 스파클릴리,"17,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/4042467374707729224.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/4042467374707729224.jpg,182.42,129.89,140.6
아멜리,섀도,eye,180 로즈로코코,"17,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/5333455068514364346.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/5333455068514364346.jpg,160.02,139.06,139.08
아멜리,섀도,eye,504 오렌지환타,"17,100원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/2525167469677113583.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/2525167469677113583.jpg,172.32,147.07,161.39
아멜리,섀도,eye,508 엔젤윙스,"17,100원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/2152261488995694843.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/2152261488995694843.jpg,165.29,128.95,139.38
아멜리,섀도,eye,522 퍼플엔젤티얼스,"17,100원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/1653506535893615149.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/1653506535893615149.jpg,144.04,139.14,136.42
라카,모노 아이섀도우,eye,901 테디,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/5451921239308282770.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/5451921239308282770.jpg,180.53,136.71,136.73
라카,모노 아이섀도우,eye,902 얼스,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/801950685863882655.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/801950685863882655.jpg,170.56,138.4,133.87
라카,모노 아이섀도우,eye,903 튤립,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/706177512101586829.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/706177512101586829.jpg,164.46,143.78,133.44
라카,모노 아이섀도우,eye,905 모더니스트,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/3247040753481598140.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/3247040753481598140.jpg,174.35,138.22,130.51
라카,모노 아이섀도우,eye,908 바닐라,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/7202873022160696888.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/7202873022160696888.jpg,214.76,129.66,135.58
라카,모노 아이섀도우,eye,909 솝,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/8845969203769232712.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/8845969203769232712.jpg,203.88,136.39,133.06
라카,모노 아이섀도우,eye,910 포그,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/5017882953396393909.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/5017882953396393909.jpg,196.66,130.91,131.02
라카,모노 아이섀도우,eye,912 샌달우드,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/2675747675577013803.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/2675747675577013803.jpg,184.99,134.37,138.09
라카,모노 아이섀도우,eye,913 시나몬,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/9038989744760541361.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/9038989744760541361.jpg,175.47,138.13,140.27
라카,모노 아이섀도우,eye,914 코코아,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/1079317234933157744.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/1079317234933157744.jpg,156.15,133.61,131.04
라카,모노 아이섀도우,eye,915 헤이즐,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/3159231382293484949.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/3159231382293484949.jpg,159.08,132.79,136.85
라카,모노 아이섀도우,eye,916 베베,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/8959229775908883607.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/8959229775908883607.jpg,198.35,139.21,137.64
라카,모노 아이섀도우,eye,917 메이,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/121003585865297713.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/121003585865297713.jpg,201.69,141.73,140.94
라카,모노 아이섀도우,eye,918 플로리스트,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/5687565023311864560.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/5687565023311864560.jpg,197.29,143.45,135.01
라카,모노 아이섀도우,eye,919 써머,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/8513279796674802391.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/8513279796674802391.jpg,193.89,147.01,131.66
라카,모노 아이섀도우,eye,920 칸나,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/5627977166255582783.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/5627977166255582783.jpg,160.22,146.55,138.93
라카,모노 아이섀도우,eye,922 스노우,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/2505393241727350657.png,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/2505393241727350657.png,210.65,128.65,134.82
라카,모노 아이섀도우,eye,923 챈스,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/6463994872163218239.png,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/6463994872163218239.png,153.84,145.08,134.72
라카,모노 아이섀도우,eye,925 글로리,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/2627405195847623961.png,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/2627405195847623961.png,172.66,146.9,149.01
라카,모노 아이섀도우,eye,926 리버티,"6,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/8039271321489520065.png,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/8039271321489520065.png,143.22,130.19,132.06
롬앤,슬라이드 인 싱글,eye,M28 키튼 젤리,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/6441243372193374367.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/6441243372193374367.jpg,211.99,142.69,134.96
롬앤,슬라이드 인 싱글,eye,M29 피치 슈,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/5139842867292330652.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/5139842867292330652.jpg,196.24,152.28,142.79
롬앤,슬라이드 인 싱글,eye,M30 캔디드 베리,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/7771534188867263066.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/7771534188867263066.jpg,211.43,150.08,124.41
롬앤,슬라이드 인 싱글,eye,M31 슈가 프레즐,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/1943132483203841059.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/1943132483203841059.jpg,167.24,141.12,138.61
롬앤,슬라이드 인 싱글,eye,M01 웜 볼류머,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6746763277227402550.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6746763277227402550.jpg,226.15,132.52,135.69
롬앤,슬라이드 인 싱글,eye,M02 쿨 볼류머,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3262442139508120476.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3262442139508120476.jpg,224.4,136.52,132.06
롬앤,슬라이드 인 싱글,eye,M04 쥬시 망고,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5229634323256468502.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5229634323256468502.jpg,201.98,145.36,176.13
롬앤,슬라이드 인 싱글,eye,M05 멜론 듀,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2434944640218079433.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2434944640218079433.jpg,208.35,119.38,155.42
롬앤,슬라이드 인 싱글,eye,M06 소다 팝,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5662058540709723820.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5662058540709723820.jpg,214.3,124.5,123.95
롬앤,슬라이드 인 싱글,eye,M07 스프링 라벤더,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5942852317365684470.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5942852317365684470.jpg,207.97,144.14,128.01
롬앤,슬라이드 인 싱글,eye,M08 페일 피오니,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5061323967955769354.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5061323967955769354.jpg,209.9,145.27,141.62
롬앤,슬라이드 인 싱글,eye,M09 비 헤이지,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2375876920447754761.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2375876920447754761.jpg,200.49,140.44,136.09
롬앤,슬라이드 인 싱글,eye,M10 토피 라떼,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3633985451907134097.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3633985451907134097.jpg,201.55,138.15,142.1
롬앤,슬라이드 인 싱글,eye,M11 커스터드,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3273293185943142828.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3273293185943142828.jpg,203.89,140.49,148.15
롬앤,슬라이드 인 싱글,eye,M12 마가렛,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8029994204004205720.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8029994204004205720.jpg,197.17,136.15,146.4
롬앤,슬라이드 인 싱글,eye,M13 포도 크림,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7228466829733700628.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7228466829733700628.jpg,196.58,152.26,123.26
롬앤,슬라이드 인 싱글,eye,M14 토 슈즈,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4225087688075510465.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4225087688075510465.jpg,200.13,152.41,140.53
롬앤,슬라이드 인 싱글,eye,M15 낫띵 피치,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1964787874230466617.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1964787874230466617.jpg,191.55,153.76,149.25
롬앤,슬라이드 인 싱글,eye,M16 피그 휘핑,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1946273083085181980.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1946273083085181980.jpg,186.07,153.1,141.08
롬앤,슬라이드 인 싱글,eye,M18 플레인 모카,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1135090809512850288.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1135090809512850288.jpg,176.28,139.75,141.72
롬앤,슬라이드 인 싱글,eye,M20 데일리 메밀,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5634823870433492530.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5634823870433492530.jpg,166.06,138.6,146.35
롬앤,슬라이드 인 싱글,eye,M21 웜 캐러멜,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1992617953151941353.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1992617953151941353.jpg,141.22,143.19,156.35
롬앤,슬라이드 인 싱글,eye,M23 레드 빈즈,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6196761596830479905.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6196761596830479905.jpg,155.98,146.09,142.03
롬앤,슬라이드 인 싱글,eye,M25 처비 초코,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2459184780842786943.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2459184780842786943.jpg,89.73,137.88,142.89
롬앤,슬라이드 인 싱글,eye,M26 블렌딩 코코,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2538359878830649094.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2538359878830649094.jpg,93.69,141.15,138.68
롬앤,슬라이드 인 싱글,eye,S01 글레이즈,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4361346114715590691.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4361346114715590691.jpg,219.91,137.03,130.66
롬앤,슬라이드 인 싱글,eye,S02 리치 레몬,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3898580026123510080.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3898580026123510080.jpg,221.88,127.64,143.23
롬앤,슬라이드 인 싱글,eye,S03 블루 베일,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/832721718064074431.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/832721718064074431.jpg,223.04,127.01,125.18
롬앤,슬라이드 인 싱글,eye,S04 베어 타로,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7059088388931160409.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7059088388931160409.jpg,218.83,137.01,124.02
롬앤,슬라이드 인 싱글,eye,S05 버블리,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1349187550748171564.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1349187550748171564.jpg,200.41,147.5,132.89
롬앤,슬라이드 인 싱글,eye,S06 소르베 휩,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1744932889158240893.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1744932889158240893.jpg,180.8,156.86,155.42
롬앤,슬라이드 인 싱글,eye,S07 포슬린,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6180041834780962054.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6180041834780962054.jpg,203.14,143.32,143.92
롬앤,슬라이드 인 싱글,eye,S09 솔티 바닐라,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5659130926378328546.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5659130926378328546.jpg,171.8,150.95,149.86
롬앤,슬라이드 인 싱글,eye,S12 카프리 바이올렛,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2862926288299603875.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2862926288299603875.jpg,96.0,152.91,129.13
롬앤,슬라이드 인 싱글,eye,S13 레이지 마젠타,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6106714669759808411.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6106714669759808411.jpg,130.74,185.66,137.25
롬앤,슬라이드 인 싱글,eye,S14 배디,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/525275715360678593.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/525275715360678593.jpg,136.31,160.03,140.93
롬앤,슬라이드 인 싱글,eye,S15 생강,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5701471255620292814.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5701471255620292814.jpg,154.01,156.52,159.84
롬앤,슬라이드 인 싱글,eye,S16 얼그레이,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8494382676802122201.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8494382676802122201.jpg,126.46,142.42,142.52
롬앤,슬라이드 인 싱글,eye,S17 퍼지,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/445193038768136565.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/445193038768136565.jpg,67.56,138.27,139.58
롬앤,슬라이드 인 싱글,eye,G01 스노이,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6679969159053619234.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6679969159053619234.jpg,227.58,128.42,127.94
롬앤,슬라이드 인 싱글,eye,G02 버터 링,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1110617382965740055.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1110617382965740055.jpg,152.34,149.5,154.4
롬앤,슬라이드 인 싱글,eye,G05 누 메테오,"5,400원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4118667253385937394.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4118667253385937394.jpg,197.5,130.0,127.29
힌스,싱글 아이섀도우,eye,02 리플렉션,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/6208107268812974213.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/6208107268812974213.jpg,210.59,134.02,142.52
힌스,싱글 아이섀도우,eye,03 실크 핑크,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/168439418214410061.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/168439418214410061.jpg,202.78,140.04,138.59
힌스,싱글 아이섀도우,eye,04 진저 티,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/7925688468184788549.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/7925688468184788549.jpg,203.85,140.09,142.13
힌스,싱글 아이섀도우,eye,05 펄리 피치,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/5756951088149942527.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/5756951088149942527.jpg,210.26,143.68,137.61
힌스,싱글 아이섀도우,eye,06 포멜 로즈,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/2960200570593771199.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/2960200570593771199.jpg,199.65,143.88,139.86
힌스,싱글 아이섀도우,eye,07 앤티크 피치,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/8002688804648619202.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/8002688804648619202.jpg,196.57,140.97,141.31
힌스,싱글 아이섀도우,eye,08 어니스티,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/3169542112451074408.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/3169542112451074408.jpg,212.7,136.37,135.3
힌스,싱글 아이섀도우,eye,09 토프 라떼,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/3946864021459741569.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/3946864021459741569.jpg,191.76,137.0,140.37
힌스,싱글 아이섀도우,eye,11 카페인,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/6430206765441305670.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/6430206765441305670.jpg,144.61,134.12,139.77
힌스,싱글 아이섀도우,eye,12 펄리 페탈,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/1614400772549672364.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/1614400772549672364.jpg,200.97,143.47,134.03
힌스,싱글 아이섀도우,eye,13 피오니 로즈,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/2414598070374583480.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/2414598070374583480.jpg,221.07,142.49,132.63
힌스,싱글 아이섀도우,eye,14 미스티 모브,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/5517421925704987769.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/5517421925704987769.jpg,191.48,141.4,132.96
힌스,싱글 아이섀도우,eye,15 얼루어 인 모션,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/4687683443602799688.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/4687683443602799688.jpg,197.11,138.53,133.86
힌스,싱글 아이섀도우,eye,16 시트론,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/6330026231377655829.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/6330026231377655829.jpg,224.14,128.86,145.51
힌스,싱글 아이섀도우,eye,17 라일락 샤워,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/8701317743989092844.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/8701317743989092844.jpg,228.56,132.31,126.78
힌스,싱글 아이섀도우,eye,18 샴페인 샤워,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/1470040555701322172.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/1470040555701322172.jpg,225.59,131.75,138.81
힌스,싱글 아이섀도우,eye,19 로지 스파클,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/3475369656628360496.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/3475369656628360496.jpg,194.82,145.8,133.03
힌스,싱글 아이섀도우,eye,20 비 마이 얼루어,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/4208814365106084470.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/4208814365106084470.jpg,174.62,145.73,134.65
힌스,싱글 아이섀도우,eye,21 모카 프레소,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/8/3740789682972513006.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/8/3740789682972513006.jpg,162.64,137.16,140.93
힌스,싱글 아이섀도우,eye,22 얼루어 로즈,"8,900원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/8/4680161277013969093.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/8/4680161277013969093.jpg,188.52,141.02,137.82
컬러그램,싱글 큐브 섀도우,eye,23 블루둥이,"4,500원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/7/4596036053842439072.png,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/7/4596036053842439072.png,219.2,129.39,125.97
