brand,product_name,category,shade_name,price,finish,image_url,swatch_url
롬앤,슬라이드 인 싱글,eye,S13 레이지 마젠타,"5,400원",,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6106714669759808411.jpg
롬앤,슬라이드 인 싱글,eye,S14 배디,"5,400원",,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/525275715360678593.jpg
롬앤,슬라이드 인 싱글,eye,S15 생강,"5,400원",,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5701471255620292814.jpg
롬앤,슬라이드 인 싱글,eye,S16 얼그레이,"5,400원",,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8494382676802122201.jpg
롬앤,슬라이드 인 싱글,eye,S17 퍼지,"5,400원",,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/445193038768136565.jpg
롬앤,슬라이드 인 싱글,eye,G01 스노이,"5,400원",,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6679969159053619234.jpg
롬앤,슬라이드 인 싱글,eye,G02 버터 링,"5,400원",,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1110617382965740055.jpg
롬앤,슬라이드 인 싱글,eye,G05 누 메테오,"5,400원",,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4118667253385937394.jpg
롬앤,슬라이드 인 싱글,eye,롬앤 슬라이드 인 싱글 케이스,"5,400원",,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2678962937882659545.jpg
롬앤,슬라이드 인 싱글,eye,01웜착+공용기&키링 브러쉬,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4744252166934355508.jpg
롬앤,슬라이드 인 싱글,eye,02쿨착+공용기&키링 브러쉬,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5209005902779063409.jpg
롬앤,슬라이드 인 싱글,eye,M03 요거트 크림,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6789055923945137749.jpg
롬앤,슬라이드 인 싱글,eye,M17 포니,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8931576248595219718.jpg
롬앤,슬라이드 인 싱글,eye,M19 모브 도우,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2997687923403614977.jpg
롬앤,슬라이드 인 싱글,eye,M22 미드 마롱,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6051263666616922053.jpg
롬앤,슬라이드 인 싱글,eye,M24 먼지,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/9020241507186560522.jpg
롬앤,슬라이드 인 싱글,eye,M27 콜드 브루,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2215941693860629307.jpg
롬앤,슬라이드 인 싱글,eye,S08 핑크 샤,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8077482574965401844.jpg
롬앤,슬라이드 인 싱글,eye,S10 잠봉 핑크,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7675174532343332417.jpg
롬앤,슬라이드 인 싱글,eye,S11 매쉬드 자몽,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5463307003179159007.jpg
롬앤,슬라이드 인 싱글,eye,G03 버니 챗,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8851539816080653145.jpg
롬앤,슬라이드 인 싱글,eye,G04 퍼플 릿,,,,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3439209085750684783.jpg
